Date,Open,High,Low,Close,Volume,Adj Close
2016-01-22,59.00,60.790001,57.959999,59.169998,3585100,59.169998
2016-01-21,56.419998,57.470001,54.330002,56.68,4074200,56.68
2016-01-20,57.509998,57.700001,52.52,56.330002,6211300,56.330002
2016-01-19,59.849998,61.119999,57.310001,59.130001,5834900,59.130001
2016-01-15,53.16,59.130001,52.049999,58.369999,10514900,58.369999
2016-01-14,52.759998,52.990002,49.950001,51.50,4974000,51.50
2016-01-13,56.16,56.889999,51.630001,52.470001,5396200,52.470001
2016-01-12,58.450001,58.619999,54.93,55.619999,3799600,55.619999
2016-01-11,59.009998,59.990002,56.009998,56.790001,4608400,56.790001
2016-01-08,61.509998,63.09,57.549999,57.740002,5726900,57.740002
2016-01-07,63.939999,64.010002,59.799999,60.189999,5516400,60.189999
2016-01-06,67.730003,68.879997,65.360001,66.440002,3298700,66.440002
2016-01-05,69.239998,72.639999,67.650002,70.07,4285200,70.07
2016-01-04,67.029999,69.269997,64.639999,68.769997,4247800,68.769997
2015-12-31,68.610001,69.889999,68.07,69.190002,1643600,69.190002
2015-12-30,69.57,70.709999,68.379997,68.639999,1906000,68.639999
2015-12-29,69.050003,71.269997,68.949997,70.120003,2612800,70.120003
2015-12-28,69.00,69.080002,66.489998,68.339996,1865400,68.339996
2015-12-24,68.650002,69.559998,67.809998,69.169998,1339900,69.169998
2015-12-23,68.150002,69.75,67.900002,68.949997,2443300,68.949997
2015-12-22,65.919998,68.489998,65.010002,67.650002,3561600,67.650002
2015-12-21,63.509998,66.089996,62.799999,65.760002,2978000,65.760002
2015-12-18,64.110001,65.440002,63.259998,63.400002,7531000,63.400002
2015-12-17,69.099998,69.190002,64.199997,64.269997,3745400,64.269997
2015-12-16,67.169998,69.199997,65.830002,68.989998,4181300,68.989998
2015-12-15,63.740002,67.199997,63.389999,66.040001,3999300,66.040001
2015-12-14,63.299999,64.800003,61.880001,62.77,2906700,62.77
2015-12-11,65.550003,66.330002,62.07,63.130001,5517400,63.130001
2015-12-10,70.00,70.080002,66.309998,66.459999,4745600,66.459999
2015-12-09,66.760002,73.00,65.660004,69.910004,12671500,69.910004
2015-12-08,62.799999,63.630001,60.439999,61.799999,4310500,61.799999
2015-12-07,64.099998,65.150002,63.119999,64.599998,3423500,64.599998
2015-12-04,65.07,66.239998,62.939999,64.599998,4235400,64.599998
2015-12-03,68.449997,68.82,63.689999,65.080002,3746400,65.080002
2015-12-02,66.260002,71.580002,66.029999,68.50,6903800,68.50
2015-12-01,63.790001,67.290001,63.50,66.809998,6371800,66.809998
2015-11-30,61.450001,62.919998,60.830002,62.77,2854900,62.77
2015-11-27,61.549999,61.919998,59.279999,61.049999,2285100,61.049999
2015-11-25,63.419998,63.43,61.639999,62.25,2358500,62.25
2015-11-24,59.639999,64.00,59.639999,62.950001,5628300,62.950001
2015-11-23,59.50,61.470001,59.50,60.23,2427400,60.23
2015-11-20,61.799999,61.889999,59.09,59.560001,3778300,59.560001
2015-11-19,61.200001,62.650002,60.529999,61.779999,2675400,61.779999
2015-11-18,61.470001,62.299999,57.66,61.310001,5605800,61.310001
2015-11-17,64.279999,64.449997,61.150002,61.560001,2949400,61.560001
2015-11-16,62.130001,63.880001,60.650002,63.490002,3023300,63.490002
2015-11-13,64.269997,64.809998,62.049999,62.200001,3929500,62.200001
2015-11-12,65.370003,68.00,64.169998,64.699997,2970100,64.699997
2015-11-11,67.68,68.00,64.610001,65.800003,3669200,65.800003
2015-11-10,67.290001,68.459999,65.190002,67.25,3814800,67.25
2015-11-09,71.110001,71.400002,66.510002,68.150002,7502600,68.150002
