Date,Open,High,Low,Close,Volume,Adj Close
2016-01-22,59.900002,59.900002,59.84,59.880001,11600,59.880001
2016-01-21,59.820999,59.894001,59.82,59.880001,24000,59.880001
2016-01-20,59.919998,59.939999,59.900002,59.93,173900,59.884999
2016-01-19,59.93,59.950001,59.860001,59.950001,505200,59.904984
2016-01-15,59.919998,59.93,59.869999,59.900002,157300,59.855023
2016-01-14,59.855999,59.919998,59.846001,59.881001,17700,59.836036
2016-01-13,59.919998,59.93,59.875999,59.91,40000,59.865013
2016-01-12,59.84,59.889999,59.84,59.860001,19300,59.815052
2016-01-11,59.869999,59.919998,59.860001,59.869999,174100,59.825043
2016-01-08,59.869999,59.900002,59.860001,59.869999,38800,59.825043
2016-01-07,59.882999,59.889999,59.84,59.880001,64000,59.835037
2016-01-06,59.880001,59.880001,59.849998,59.849998,16700,59.805057
2016-01-05,59.900002,59.900002,59.849998,59.849998,69600,59.805057
2016-01-04,59.84,59.91,59.830002,59.849998,595700,59.805057
2015-12-31,59.830002,59.869999,59.82,59.82,95500,59.775081
2015-12-30,59.869999,59.869999,59.810001,59.810001,10900,59.76509
2015-12-29,59.880001,59.880001,59.810001,59.830002,182000,59.785076
2015-12-28,59.860001,59.869999,59.82,59.84,52900,59.795066
2015-12-24,59.780998,59.796001,59.780998,59.796001,1900,59.751101
2015-12-23,59.810001,59.860001,59.790001,59.799999,11400,59.755095
2015-12-22,59.919998,59.919998,59.810001,59.849998,72500,59.765089
2015-12-21,59.900002,59.93,59.830002,59.849998,44000,59.765089
2015-12-18,59.849998,59.900002,59.849998,59.849998,17800,59.765089
2015-12-17,59.849998,59.869999,59.830002,59.830002,18500,59.74512
2015-12-16,59.849998,59.91,59.849998,59.849998,258500,59.765089
2015-12-15,59.93,59.93,59.900002,59.900002,17100,59.815021
2015-12-14,59.860001,59.939999,59.860001,59.91,239200,59.825005
2015-12-11,59.905998,59.919998,59.870998,59.889999,28400,59.805033
2015-12-10,59.888,59.919998,59.880001,59.880001,19700,59.795049
2015-12-09,59.904999,59.919998,59.869999,59.869999,19200,59.785061
2015-12-08,59.889999,59.918999,59.869999,59.869999,28200,59.785061
2015-12-07,59.900002,59.93,59.889999,59.889999,132000,59.805033
2015-12-04,59.880001,59.895,59.869999,59.869999,3100,59.785061
2015-12-03,59.900002,59.900002,59.860001,59.860001,18400,59.775077
2015-12-02,59.875,59.919998,59.869999,59.900002,5900,59.815021
2015-12-01,59.880001,59.93,59.810001,59.919998,65000,59.834989
2015-11-30,59.882,59.889999,59.860001,59.860001,16100,59.775077
2015-11-27,59.854,59.900002,59.853001,59.869999,65300,59.785061
2015-11-25,59.889999,59.889999,59.849998,59.860001,8200,59.775077
2015-11-24,59.84,59.869999,59.84,59.865002,31900,59.780071
2015-11-23,59.869999,59.869999,59.830002,59.849998,99800,59.765089
2015-11-20,59.830002,59.889999,59.830002,59.84,105100,59.755105
2015-11-19,59.908001,59.908001,59.869999,59.869999,21600,59.750111
2015-11-18,59.904999,59.919998,59.889999,59.889999,13600,59.770071
2015-11-17,59.880001,59.93,59.869999,59.884998,49900,59.76508
2015-11-16,59.924999,59.93,59.889999,59.919998,111600,59.80001
2015-11-13,59.924999,59.93,59.900002,59.900002,8700,59.780053
2015-11-12,59.939999,59.939999,59.889999,59.900002,19200,59.780053
2015-11-11,59.949001,59.949001,59.889999,59.939999,24300,59.81997
2015-11-10,59.880001,59.93,59.880001,59.900002,27800,59.780053
2015-11-09,59.970001,59.970001,59.889999,59.900002,94000,59.780053
2015-11-06,59.900002,59.93,59.880001,59.889999,28600,59.770071
2015-11-05,59.939999,59.939999,59.889999,59.900002,33600,59.780053
2015-11-04,59.939999,59.953999,59.889999,59.900002,68800,59.780053
2015-11-03,59.869999,59.959999,59.869999,59.93,58300,59.809992
2015-11-02,59.889999,59.959999,59.889999,59.93,289500,59.809992
2015-10-30,59.919998,59.970001,59.919998,59.919998,92700,59.80001
2015-10-29,59.919998,59.939999,59.900002,59.939999,38500,59.81997
2015-10-28,59.869999,59.938999,59.860001,59.91,73900,59.790031
2015-10-27,59.919998,59.931999,59.889999,59.919998,10400,59.80001
2015-10-26,59.876999,59.925999,59.869999,59.900002,24100,59.780053
2015-10-23,59.939999,59.939999,59.860001,59.900002,34100,59.780053
2015-10-22,59.889999,59.950001,59.880001,59.91,30800,59.790031
2015-10-21,59.875999,59.939999,59.869999,59.889999,12300,59.770071
2015-10-20,59.946999,59.950001,59.889999,59.93,17700,59.78005
2015-10-19,59.939999,59.970001,59.900002,59.93,27100,59.78005
2015-10-16,59.900002,59.950001,59.900002,59.950001,53000,59.800001
2015-10-15,59.880001,59.959999,59.880001,59.950001,30300,59.800001
2015-10-14,59.900002,59.965,59.900002,59.939999,65500,59.790024
2015-10-13,59.950001,59.950001,59.889999,59.91,53900,59.7601
2015-10-12,59.900002,59.950001,59.880001,59.900002,90300,59.750127
2015-10-09,59.880001,59.944,59.880001,59.900002,47500,59.750127
2015-10-08,59.946999,59.946999,59.880001,59.889999,24600,59.74015
2015-10-07,59.91,59.959999,59.869999,59.889999,19600,59.74015
2015-10-06,59.869999,59.959999,59.869999,59.880001,56500,59.730176
2015-10-05,59.91,59.938,59.880001,59.889999,19400,59.74015
2015-10-02,59.894001,59.939999,59.869999,59.889999,131000,59.74015
2015-10-01,59.860001,59.939999,59.860001,59.900002,316000,59.750127
2015-09-30,59.880001,59.950001,59.880001,59.880001,52800,59.730176
2015-09-29,59.889999,59.919998,59.889999,59.889999,124600,59.74015
2015-09-28,59.91,59.93,59.900002,59.900002,58100,59.750127
2015-09-25,59.93,59.93,59.889999,59.900002,108100,59.750127
2015-09-24,59.950001,59.950001,59.900002,59.91,27900,59.7601
2015-09-23,59.900002,59.93,59.900002,59.919998,25400,59.770073
2015-09-22,59.939999,59.98,59.939999,59.939999,26600,59.765086
2015-09-21,59.950001,59.999001,59.939999,59.950001,103400,59.775059
2015-09-18,59.950001,59.970001,59.939999,59.939999,88200,59.765086
2015-09-17,59.950001,59.990002,59.950001,59.950001,152600,59.775059
2015-09-16,59.950001,59.994999,59.950001,59.959999,28900,59.785028
2015-09-15,59.939999,59.970001,59.939999,59.950001,88000,59.775059
2015-09-14,60.007999,60.009998,59.959999,60.00,257600,59.824913
2015-09-11,59.950001,59.990002,59.939999,59.950001,74400,59.775059
2015-09-10,59.950001,59.950001,59.919998,59.939999,21600,59.765086
2015-09-09,59.965,59.990002,59.950001,59.959999,55500,59.785028
2015-09-08,59.98,59.98,59.93,59.950001,112100,59.775059
2015-09-04,59.939999,59.990002,59.939999,59.950001,253500,59.775059
2015-09-03,59.950001,59.990002,59.93,59.93,93100,59.755117
2015-09-02,59.950001,60.00,59.950001,59.959999,32100,59.785028
2015-09-01,59.889999,59.990002,59.889999,59.950001,380700,59.775059
2015-08-31,59.860001,61.00,59.831001,61.00,1247700,60.821994
2015-08-28,59.900002,59.919998,59.830002,59.880001,9700,59.705264
2015-08-27,59.900002,59.900002,59.82,59.830002,22700,59.65541
2015-08-26,59.93,59.93,59.849998,59.889999,15200,59.715233
2015-08-25,59.869999,59.919998,59.860001,59.900002,31100,59.725206
2015-08-24,59.880001,59.939999,59.860001,59.915001,51700,59.740162
2015-08-21,59.904999,59.921001,59.889999,59.900002,24500,59.725206
2015-08-20,59.91,59.939999,59.91,59.91,22800,59.715235
2015-08-19,59.91,59.950001,59.91,59.916,22100,59.721216
2015-08-18,59.91,59.959999,59.91,59.950001,38500,59.755106
2015-08-17,59.959999,59.959999,59.919998,59.950001,19700,59.755106
2015-08-14,59.925999,59.950001,59.900002,59.91,34100,59.715235
2015-08-13,59.919998,59.990002,59.91,59.935001,12500,59.740155
2015-08-12,59.973,59.973,59.919998,59.93,42000,59.73517
2015-08-11,59.93,59.939999,59.91,59.93,29300,59.73517
2015-08-10,59.959999,59.98,59.889999,59.91,576400,59.715235
2015-08-07,59.919998,59.959999,59.919998,59.919998,43500,59.725201
2015-08-06,59.959999,59.959999,59.91,59.919998,19800,59.725201
2015-08-05,59.919998,59.948002,59.919998,59.939999,45000,59.745136
2015-08-04,59.904999,59.956001,59.904999,59.950001,22200,59.755106
2015-08-03,59.919998,59.990002,59.91,59.970001,874700,59.775041
2015-07-31,59.93,59.950001,59.91,59.919998,40700,59.725201
2015-07-30,59.880001,59.919998,59.869999,59.900002,86400,59.705269
2015-07-29,59.931999,59.959999,59.880001,59.91,70000,59.715235
2015-07-28,59.919998,59.950001,59.917,59.919998,109300,59.725201
2015-07-27,59.82,59.984001,59.82,59.919998,1748700,59.725201
2015-07-24,59.91,59.959999,59.900002,59.93,261600,59.73517
2015-07-23,59.91,59.923,59.900002,59.915001,199900,59.72022
2015-07-22,59.900002,59.950001,59.900002,59.939999,282700,59.745136
2015-07-21,59.919998,59.959999,59.900002,59.900002,283200,59.705269
2015-07-20,59.939999,59.970001,59.919998,59.919998,2490400,59.705265
2015-07-17,59.950001,60.00,59.93,59.93,578200,59.715231
2015-07-16,59.950001,60.009998,59.900002,59.900002,694600,59.68534
2015-07-15,59.950001,60.00,59.950001,59.98,515200,59.765051
2015-07-14,59.950001,60.00,59.93,60.00,192700,59.78498
2015-07-13,59.976002,60.02,59.950001,59.950001,6385400,59.73516
2015-07-10,59.98,59.990002,59.939999,59.950001,68100,59.73516
2015-07-09,59.950001,59.959999,59.919998,59.93,49700,59.715231
2015-07-08,59.901001,59.979,59.901001,59.939999,173800,59.725193
2015-07-07,59.932999,59.990002,59.919998,59.970001,36500,59.755089
2015-07-06,59.939999,59.990002,59.919998,59.970001,173200,59.755089
2015-07-02,59.990002,59.990002,59.939999,59.939999,36100,59.725193
2015-07-01,60.009998,60.029999,59.970001,60.009998,89500,59.794942
2015-06-30,60.000999,60.021,60.00,60.009998,95900,59.794942
2015-06-29,60.007999,60.041,59.990002,60.02,4665100,59.804909
2015-06-26,60.02,60.040001,60.02,60.029999,110800,59.814871
2015-06-25,60.02,60.060001,60.009998,60.040001,116900,59.824837
2015-06-24,60.02,60.049999,60.02,60.049999,141100,59.8348
2015-06-23,60.009998,60.09,60.009998,60.07,94800,59.8348
2015-06-22,60.049999,60.080002,60.035,60.060001,313500,59.824841
2015-06-19,60.060001,60.080002,60.029999,60.07,85300,59.8348
2015-06-18,60.054001,60.07,60.029999,60.049999,208200,59.814878
2015-06-17,60.049999,60.07,60.040001,60.07,175600,59.8348
2015-06-16,60.060001,60.110001,60.029999,60.07,149000,59.8348
2015-06-15,60.07,60.099998,60.049999,60.060001,163700,59.824841
2015-06-12,60.07,60.09,60.049999,60.07,109700,59.8348
2015-06-11,60.040001,60.092999,60.040001,60.060001,111500,59.824841
2015-06-10,60.089001,60.096001,60.049999,60.07,128400,59.8348
2015-06-09,60.02,60.080002,60.02,60.080002,137500,59.844763
2015-06-08,60.060001,60.099998,60.060001,60.080002,83700,59.844763
2015-06-05,60.056,60.099998,60.029999,60.099998,191400,59.864681
2015-06-04,60.119999,60.119999,60.049999,60.07,62000,59.8348
2015-06-03,60.099998,60.110001,60.040001,60.049999,46300,59.814878
2015-06-02,60.09,60.099998,60.040001,60.07,74500,59.8348
2015-06-01,60.07,60.119999,60.060001,60.09,2094400,59.854722
2015-05-29,60.07,60.099998,60.060001,60.07,65200,59.8348
2015-05-28,60.060001,60.09,60.049999,60.09,71200,59.854722
2015-05-27,60.049999,60.099998,60.040001,60.060001,61600,59.824841
2015-05-26,60.040001,60.099998,60.040001,60.07,3805200,59.8348
2015-05-22,60.049999,60.098,60.029999,60.07,103100,59.8348
2015-05-21,60.07,60.099998,60.049999,60.099998,99600,59.864681
2015-05-20,60.07,60.130001,60.060001,60.080002,98600,59.824841
2015-05-19,60.080002,60.099998,60.060001,60.09,95100,59.834797
2015-05-18,60.099998,60.110001,60.07,60.080002,152900,59.824841
2015-05-15,60.080002,60.119999,60.07,60.080002,128800,59.824841
2015-05-14,60.080002,60.119999,60.07,60.110001,281500,59.854713
2015-05-13,60.105999,60.105999,60.07,60.09,109000,59.834797
2015-05-12,60.080002,60.110001,60.07,60.075001,125400,59.819862
2015-05-11,60.07,60.082001,60.060001,60.07,151800,59.814882
2015-05-08,60.084999,60.119999,60.080002,60.09,39100,59.834797
2015-05-07,60.060001,60.080002,60.049999,60.060001,67800,59.804926
2015-05-06,60.049999,60.09,60.049999,60.080002,62200,59.824841
2015-05-05,60.060001,60.07,60.049999,60.060001,69800,59.804926
2015-05-04,60.060001,60.09,60.049999,60.080002,197100,59.824841
2015-05-01,60.049999,60.07,60.040001,60.054001,171700,59.798951
2015-04-30,60.029999,60.07,60.02,60.07,83800,59.814882
2015-04-29,60.040001,60.07,60.029999,60.07,53500,59.814882
2015-04-28,60.044998,60.07,60.044998,60.050999,56900,59.795962
2015-04-27,60.049999,60.09,60.040001,60.080002,147000,59.824841
2015-04-24,60.080002,60.099998,60.049999,60.09,44100,59.834797
2015-04-23,60.049999,60.09,60.049999,60.049999,75400,59.794966
2015-04-22,60.049999,60.080002,60.040001,60.080002,319000,59.824841
2015-04-21,60.07,60.085999,60.029999,60.040001,130900,59.78501
2015-04-20,60.049999,60.099998,60.049999,60.099998,226400,59.844753
2015-04-17,60.060001,60.080002,60.060001,60.07,91300,59.814882
2015-04-16,60.082001,60.082001,60.060001,60.07,94700,59.814882
2015-04-15,60.060001,60.095001,60.060001,60.09,132100,59.834797
2015-04-14,60.049999,60.07,60.049999,60.060001,72800,59.804926
2015-04-13,60.056,60.09,60.040001,60.049999,183100,59.794966
2015-04-10,60.049999,60.09,60.040001,60.049999,166100,59.794966
2015-04-09,60.040001,60.09,60.040001,60.09,83800,59.834797
2015-04-08,60.040001,60.110001,60.040001,60.060001,101100,59.804926
2015-04-07,60.040001,60.09,60.040001,60.09,79800,59.834797
2015-04-06,60.02,60.07,60.02,60.07,114400,59.814882
2015-04-02,60.029999,60.060001,60.029999,60.040001,74300,59.78501
2015-04-01,60.029999,60.099998,60.02,60.040001,189300,59.78501
2015-03-31,60.02,60.09,60.02,60.029999,73600,59.775051
2015-03-30,60.029999,60.080002,60.018002,60.02,1221900,59.765095
2015-03-27,59.98,60.080002,59.98,60.021999,180500,59.767085
2015-03-26,60.009998,60.080002,59.991001,60.02,116300,59.765095
2015-03-25,60.02,60.078999,60.02,60.02,73700,59.765095
2015-03-24,60.119999,60.130001,60.02,60.040001,150300,59.765095
2015-03-23,60.02,60.080002,60.02,60.029999,323100,59.755139
2015-03-20,60.02,60.099998,59.98,60.040001,154700,59.765095
2015-03-19,60.060001,60.074001,60.009998,60.049999,92700,59.775048
2015-03-18,60.00,60.09,60.00,60.09,69700,59.814865
2015-03-17,60.048,60.099998,60.040001,60.049999,380500,59.775048
2015-03-16,60.011002,60.130001,60.009998,60.119999,1229500,59.844727
2015-03-13,59.970001,60.130001,59.970001,60.029999,123700,59.755139
2015-03-12,60.049999,60.130001,60.009998,60.09,386700,59.814865
2015-03-11,59.98,60.080002,59.98,60.02,150900,59.745186
2015-03-10,59.970001,60.049999,59.970001,60.02,159900,59.745186
2015-03-09,60.02,60.110001,59.959999,60.041,266200,59.76609
2015-03-06,59.990002,60.029999,59.980999,60.029999,179400,59.755139
2015-03-05,60.013,60.080002,60.009998,60.029999,169200,59.755139
2015-03-04,59.990002,60.060001,59.990002,60.029999,120100,59.755139
2015-03-03,59.900002,60.080002,59.900002,60.00,215800,59.725277
2015-03-02,59.98,60.060001,59.98,60.060001,5914500,59.785004
2015-02-27,59.977001,60.07,59.959999,60.00,214000,59.725277
2015-02-26,60.080002,60.080002,59.950001,59.98,264200,59.705369
2015-02-25,60.00,60.02,59.98,59.990002,230000,59.715325
2015-02-24,59.970001,60.029999,59.950001,59.959999,206600,59.68546
2015-02-23,59.990002,60.060001,59.990002,59.994999,213400,59.720299
2015-02-20,59.98,60.040001,59.959999,59.970001,198100,59.695416
