"Data","Ultimo","Apertura","Massimo","Minimo","Var. %"
"03.04.2012","82,85","81,63","82,99","81,63","1,48"
"02.04.2012","81,64","82,89","83,30","81,56","-1,48"
"30.03.2012","82,87","82,29","82,88","81,84","0,70"
"29.03.2012","82,29","82,84","82,87","81,92","-0,66"
"28.03.2012","82,85","83,07","83,18","82,61","-0,28"
"27.03.2012","83,07","83,02","83,38","82,64","0,07"
"26.03.2012","83,02","82,60","83,04","82,56","0,81"
"23.03.2012","82,35","82,53","82,95","81,99","-0,22"
"22.03.2012","82,53","83,20","83,47","82,33","-0,80"
"21.03.2012","83,20","83,67","84,10","83,14","-0,57"
"20.03.2012","83,67","83,38","83,83","83,32","0,35"
"19.03.2012","83,38","83,46","83,57","83,02","-0,08"
"16.03.2012","83,44","83,50","83,94","83,19","-0,07"
"15.03.2012","83,50","83,84","84,18","83,20","-0,40"
"14.03.2012","83,83","82,96","83,91","82,96","1,06"
"13.03.2012","82,96","82,38","83,08","81,97","0,71"
"12.03.2012","82,38","82,35","82,43","82,11","-0,13"
"09.03.2012","82,48","81,60","82,64","81,48","1,09"
"08.03.2012","81,60","81,36","81,73","81,18","0,29"
"07.03.2012","81,36","80,64","81,36","80,59","0,89"
"06.03.2012","80,64","81,53","81,57","80,59","-1,09"
"05.03.2012","81,53","81,62","81,79","81,16","-0,33"
"02.03.2012","81,80","81,09","81,87","81,09","0,88"
"01.03.2012","81,09","81,29","81,32","80,84","-0,24"
"29.02.2012","81,29","80,49","81,38","80,26","1,00"
"28.02.2012","80,48","80,47","80,79","80,02","0,01"
"27.02.2012","80,47","81,48","81,49","80,14","-0,90"
"24.02.2012","81,20","79,94","81,22","79,94","1,57"
"23.02.2012","79,95","80,27","80,34","79,86","-0,41"
"22.02.2012","80,27","79,85","80,40","79,78","0,52"
"21.02.2012","79,85","79,62","79,86","79,56","0,30"
"20.02.2012","79,62","79,79","79,79","79,36","0,07"
"17.02.2012","79,56","78,83","79,61","78,83","0,92"
"16.02.2012","78,83","78,50","78,96","78,37","0,42"
"15.02.2012","78,50","78,41","78,66","78,18","0,12"
"14.02.2012","78,41","77,52","78,54","77,51","1,15"
"13.02.2012","77,52","77,71","77,78","77,37","-0,12"
"10.02.2012","77,61","77,66","77,81","77,52","-0,06"
"09.02.2012","77,66","77,07","77,73","77,04","0,76"
"08.02.2012","77,07","76,77","77,19","76,72","0,39"
"07.02.2012","76,77","76,57","76,96","76,53","0,27"
"06.02.2012","76,57","76,57","76,80","76,50","-0,05"
"03.02.2012","76,61","76,18","76,74","76,14","0,55"
"02.02.2012","76,19","76,20","76,24","76,05","-0,01"
"01.02.2012","76,20","76,27","76,35","76,02","-0,10"
"31.01.2012","76,27","76,38","76,42","76,16","-0,13"
"30.01.2012","76,38","76,74","76,78","76,22","-0,42"
"27.01.2012","76,69","77,47","77,47","76,65","-1,00"
"26.01.2012","77,47","77,79","77,81","77,30","-0,39"
"25.01.2012","77,78","77,69","78,28","77,56","0,13"
"24.01.2012","77,68","77,00","77,85","76,96","0,88"
"23.01.2012","77,00","76,97","77,08","76,87","-0,02"
"20.01.2012","77,02","77,08","77,30","76,92","-0,07"
"19.01.2012","77,08","76,79","77,32","76,70","0,37"
"18.01.2012","76,79","76,82","76,87","76,65","-0,04"
"17.01.2012","76,82","76,83","76,88","76,56","-0,01"
"16.01.2012","76,83","76,93","76,94","76,70","-0,18"
"13.01.2012","76,96","76,79","77,01","76,67","0,22"
"12.01.2012","76,79","76,87","76,98","76,67","-0,10"
"11.01.2012","76,87","76,86","77,04","76,84","0,02"
"10.01.2012","76,86","76,88","76,91","76,78","-0,02"
"09.01.2012","76,88","76,94","77,01","76,77","-0,12"
"06.01.2012","76,96","77,17","77,34","76,96","-0,27"
"05.01.2012","77,17","76,72","77,25","76,66","0,58"
"04.01.2012","76,72","76,74","76,83","76,61","-0,02"
"03.01.2012","76,74","76,95","76,96","76,63","-0,28"
"02.01.2012","76,95","77,04","77,07","76,86","0,08"
"30.12.2011","76,89","77,67","77,74","76,88","-1,01"
"29.12.2011","77,67","77,95","77,95","77,59","-0,35"
"28.12.2011","77,95","77,88","78,04","77,57","0,08"
"27.12.2011","77,88","78,01","78,03","77,80","-0,16"
"26.12.2011","78,01","78,09","78,09","77,98","-0,10"
"23.12.2011","78,08","78,17","78,23","78,00","-0,11"
"22.12.2011","78,17","78,08","78,21","78,00","0,11"
"21.12.2011","78,08","77,86","78,11","77,69","0,29"
"20.12.2011","77,86","78,02","78,06","77,72","-0,20"
"19.12.2011","78,02","77,82","78,16","77,80","0,32"
"16.12.2011","77,77","77,85","77,96","77,62","-0,11"
"15.12.2011","77,85","78,12","78,13","77,74","-0,35"
"14.12.2011","78,12","77,97","78,15","77,93","0,20"
"13.12.2011","77,97","77,96","78,02","77,65","0,01"
"12.12.2011","77,96","77,62","78,00","77,59","0,44"
"09.12.2011","77,61","77,68","77,78","77,50","-0,09"
"08.12.2011","77,68","77,68","77,80","77,14","0,00"
"07.12.2011","77,68","77,75","77,79","77,63","-0,09"
"06.12.2011","77,75","77,81","77,86","77,64","-0,07"
"05.12.2011","77,81","78,10","78,10","77,69","-0,23"
"02.12.2011","77,99","77,77","78,08","77,73","0,29"
"01.12.2011","77,77","77,60","77,81","77,49","0,22"
"30.11.2011","77,60","77,97","78,16","77,30","-0,48"
"29.11.2011","77,97","78,09","78,29","77,63","-0,15"
"28.11.2011","78,09","77,68","78,24","77,58","0,47"
"25.11.2011","77,73","77,18","77,79","77,18","0,70"
"24.11.2011","77,18","77,28","77,28","77,02","-0,13"
"23.11.2011","77,28","76,98","77,58","76,93","0,39"
"22.11.2011","76,98","76,94","77,32","76,84","0,05"
"21.11.2011","76,94","76,85","76,99","76,76","0,05"
"18.11.2011","76,90","76,97","77,03","76,58","-0,10"
"17.11.2011","76,97","77,07","77,08","76,92","-0,13"
"16.11.2011","77,07","77,09","77,15","76,86","-0,02"
"15.11.2011","77,09","77,10","77,50","76,91","-0,01"
"14.11.2011","77,10","77,18","77,25","76,82","-0,06"
"11.11.2011","77,14","77,66","77,67","77,05","-0,67"
"10.11.2011","77,66","77,77","77,87","77,51","-0,14"
"09.11.2011","77,77","77,71","77,89","77,54","0,09"
"08.11.2011","77,71","78,08","78,09","77,61","-0,48"
"07.11.2011","78,08","78,16","78,18","77,99","-0,19"
"04.11.2011","78,24","78,06","78,27","77,99","0,22"
"03.11.2011","78,06","78,15","78,17","77,90","-0,11"
"02.11.2011","78,15","78,31","78,32","77,96","-0,20"
"01.11.2011","78,31","78,32","78,98","78,02","-0,02"
"31.10.2011","78,32","75,76","79,53","75,58","3,30"
"28.10.2011","75,82","75,98","76,00","75,68","-0,20"
"27.10.2011","75,98","76,18","76,28","75,66","-0,26"
"26.10.2011","76,18","76,12","76,32","75,72","0,08"
"25.10.2011","76,12","76,20","76,30","75,75","-0,11"
"24.10.2011","76,20","76,42","76,44","75,99","-0,11"
"21.10.2011","76,29","76,88","76,88","75,82","-0,77"
"20.10.2011","76,88","76,84","77,09","76,68","0,05"
"19.10.2011","76,84","76,78","76,86","76,66","0,08"
"18.10.2011","76,78","76,84","76,91","76,63","-0,08"
"17.10.2011","76,84","77,22","77,46","76,60","-0,48"
"14.10.2011","77,21","76,90","77,45","76,86","0,40"
"13.10.2011","76,90","77,10","77,22","76,68","-0,26"
"12.10.2011","77,10","76,71","77,49","76,32","0,52"
"11.10.2011","76,71","76,67","76,76","76,60","0,05"
"10.10.2011","76,67","76,80","76,86","76,57","-0,09"
"07.10.2011","76,73","76,69","76,91","76,59","0,06"
"06.10.2011","76,69","76,79","76,84","76,57","-0,13"
"05.10.2011","76,79","76,83","77,07","76,62","-0,06"
"04.10.2011","76,83","76,62","76,98","76,54","0,28"
"03.10.2011","76,62","77,20","77,21","76,52","-0,56"
"30.09.2011","77,05","76,73","77,20","76,50","0,42"
"29.09.2011","76,73","76,54","77,03","76,42","0,25"
"28.09.2011","76,54","76,70","76,71","76,34","-0,21"
"27.09.2011","76,70","76,44","76,93","76,27","0,34"
"26.09.2011","76,44","76,66","76,76","76,23","-0,20"
"23.09.2011","76,60","76,26","76,89","76,15","0,44"
"22.09.2011","76,26","76,63","76,93","76,11","-0,48"
"21.09.2011","76,63","76,40","76,74","76,12","0,30"
"20.09.2011","76,40","76,68","76,76","76,36","-0,37"
"19.09.2011","76,68","76,96","76,98","76,33","-0,15"
"16.09.2011","76,80","76,72","76,97","76,68","0,10"
"15.09.2011","76,72","76,72","77,30","76,56","0,00"
"14.09.2011","76,72","76,95","77,06","76,60","-0,29"
"13.09.2011","76,95","77,19","77,25","76,81","-0,32"
"12.09.2011","77,19","77,47","77,59","76,76","-0,51"
"09.09.2011","77,59","77,56","77,86","77,10","0,03"
"08.09.2011","77,56","77,35","77,60","77,14","0,27"
"07.09.2011","77,35","77,53","77,55","77,08","-0,23"
"06.09.2011","77,53","76,93","77,73","76,72","0,78"
"05.09.2011","76,93","76,85","76,98","76,69","0,16"
"02.09.2011","76,81","76,89","76,97","76,55","-0,10"
"01.09.2011","76,89","76,76","77,24","76,71","0,16"
"31.08.2011","76,76","76,72","76,84","76,43","0,05"
"30.08.2011","76,72","76,95","76,95","76,62","-0,29"
"29.08.2011","76,95","76,76","77,02","76,58","0,37"
"26.08.2011","76,67","77,40","77,46","76,50","-0,95"
"25.08.2011","77,40","77,02","77,70","76,84","0,50"
"24.08.2011","77,02","76,66","77,08","76,48","0,48"
"23.08.2011","76,66","76,93","76,93","76,47","-0,35"
"22.08.2011","76,93","76,85","77,19","76,56","0,50"
"19.08.2011","76,55","76,64","76,97","75,97","-0,12"
"18.08.2011","76,64","76,62","76,71","76,45","0,02"
"17.08.2011","76,62","76,74","76,80","76,41","-0,16"
"16.08.2011","76,74","76,82","76,93","76,65","-0,10"
"15.08.2011","76,82","76,87","77,08","76,59","0,17"
"12.08.2011","76,68","76,94","77,02","76,52","-0,33"
"11.08.2011","76,94","76,82","77,22","76,31","0,16"
"10.08.2011","76,82","77,14","77,15","76,36","-0,42"
"09.08.2011","77,14","77,68","77,71","76,71","-0,68"
"08.08.2011","77,68","78,25","78,34","77,50","-1,01"
"05.08.2011","78,47","79,08","79,41","78,33","-0,77"
"04.08.2011","79,08","77,14","80,24","77,01","2,51"
"03.08.2011","77,14","77,30","77,38","76,79","-0,21"
"02.08.2011","77,30","77,57","77,78","76,96","-0,35"
"01.08.2011","77,57","77,35","78,04","76,31","1,05"
"29.07.2011","76,76","77,83","77,87","76,74","-1,37"
"28.07.2011","77,83","77,94","78,03","77,63","-0,15"
"27.07.2011","77,94","77,99","78,17","77,58","-0,07"
"26.07.2011","77,99","78,31","78,56","77,83","-0,40"
"25.07.2011","78,31","78,39","78,55","78,06","-0,30"
"22.07.2011","78,54","78,56","78,72","78,29","-0,02"
"21.07.2011","78,56","78,82","79,02","78,23","-0,33"
"20.07.2011","78,82","79,18","79,32","78,71","-0,46"
"19.07.2011","79,18","79,04","79,28","78,82","0,17"
"18.07.2011","79,04","79,07","79,18","78,95","-0,11"
"15.07.2011","79,14","79,01","79,28","78,99","0,16"
"14.07.2011","79,01","78,86","79,60","78,47","0,18"
"13.07.2011","78,86","79,46","79,57","78,66","-0,75"
"12.07.2011","79,46","80,34","80,36","78,49","-1,11"
"11.07.2011","80,34","80,68","80,83","80,11","-0,37"
"08.07.2011","80,64","81,27","81,48","80,51","-0,77"
"07.07.2011","81,27","80,88","81,41","80,80","0,48"
"06.07.2011","80,88","81,08","81,10","80,77","-0,25"
"05.07.2011","81,08","80,79","81,19","80,79","0,36"
"04.07.2011","80,79","80,83","80,87","80,54","-0,06"
"01.07.2011","80,83","80,71","81,14","80,56","0,16"
"30.06.2011","80,71","80,75","80,86","80,27","-0,05"
"29.06.2011","80,75","81,05","81,19","80,58","-0,38"
"28.06.2011","81,05","80,77","81,27","80,66","0,36"
"27.06.2011","80,77","80,47","80,98","80,47","0,41"
"24.06.2011","80,43","80,50","80,61","80,13","-0,08"
"23.06.2011","80,50","80,37","80,79","80,34","0,15"
"22.06.2011","80,37","80,25","80,42","80,02","0,15"
"21.06.2011","80,25","80,21","80,33","80,06","0,05"
"20.06.2011","80,21","80,17","80,36","80,03","0,20"
"17.06.2011","80,05","80,58","80,68","80,01","-0,67"
"16.06.2011","80,58","80,85","81,03","80,49","-0,33"
"15.06.2011","80,85","80,51","81,06","80,39","0,42"
"14.06.2011","80,51","80,20","80,65","80,11","0,39"
"13.06.2011","80,20","80,36","80,69","80,09","-0,16"
"10.06.2011","80,33","80,36","80,40","79,97","-0,03"
"09.06.2011","80,36","79,87","80,46","79,84","0,60"
"08.06.2011","79,87","80,19","80,21","79,70","-0,39"
"07.06.2011","80,19","80,12","80,33","79,99","0,09"
"06.06.2011","80,12","80,23","80,40","79,98","-0,19"
"03.06.2011","80,27","80,89","80,89","80,06","-0,76"
"02.06.2011","80,89","80,94","81,32","80,57","-0,07"
"01.06.2011","80,94","81,36","81,50","80,68","-0,51"
"31.05.2011","81,36","80,87","81,77","80,71","0,60"
"30.05.2011","80,87","80,87","81,02","80,77","0,09"
"27.05.2011","80,80","81,14","81,29","80,71","-0,42"
"26.05.2011","81,14","82,03","82,04","81,09","-1,09"
"25.05.2011","82,03","82,05","82,17","81,80","-0,02"
"24.05.2011","82,05","81,97","82,21","81,62","0,09"
"23.05.2011","81,97","81,66","82,08","81,32","0,32"
"20.05.2011","81,71","81,73","81,86","81,48","-0,02"
"19.05.2011","81,73","81,73","82,22","81,47","0,00"
"18.05.2011","81,73","81,50","81,81","80,94","0,28"
"17.05.2011","81,50","80,86","81,78","80,84","0,79"
"16.05.2011","80,86","80,72","81,06","80,68","0,09"
"13.05.2011","80,79","81,01","81,09","80,35","-0,28"
"12.05.2011","81,01","81,04","81,32","80,71","-0,03"
"11.05.2011","81,04","80,97","81,32","80,62","0,09"
"10.05.2011","80,97","80,17","81,09","80,17","0,99"
"09.05.2011","80,17","80,80","80,83","80,16","-0,57"
"06.05.2011","80,63","80,32","80,93","80,21","0,40"
"05.05.2011","80,32","80,59","80,65","79,57","-0,35"
"04.05.2011","80,59","81,04","81,19","80,43","-0,55"
"03.05.2011","81,04","81,24","81,24","80,70","-0,24"
"02.05.2011","81,24","81,22","81,69","81,00","0,05"
"29.04.2011","81,19","81,62","81,63","81,04","-0,52"
"28.04.2011","81,62","82,26","82,26","81,40","-0,78"
"27.04.2011","82,26","81,38","82,78","81,35","1,07"
"26.04.2011","81,38","81,68","81,98","81,27","-0,36"
"25.04.2011","81,68","82,03","82,42","81,64","-0,25"
"22.04.2011","81,88","81,87","82,11","81,67","0,01"
"21.04.2011","81,87","82,50","82,50","81,62","-0,76"
"20.04.2011","82,50","82,77","83,10","82,27","-0,33"
"19.04.2011","82,77","82,48","82,88","82,37","0,35"
"18.04.2011","82,48","83,09","83,20","82,19","-0,80"
"15.04.2011","83,14","83,67","83,76","82,96","-0,63"
"14.04.2011","83,67","83,74","83,83","82,96","-0,09"
"13.04.2011","83,74","83,76","84,26","83,58","-0,02"
"12.04.2011","83,76","84,45","84,57","83,47","-0,82"
"11.04.2011","84,45","85,13","85,14","84,36","-0,35"
"08.04.2011","84,75","84,89","85,39","84,68","-0,17"
"07.04.2011","84,89","85,45","85,48","84,60","-0,65"
"06.04.2011","85,45","84,98","85,52","84,84","0,55"
"05.04.2011","84,98","84,36","85,23","84,16","0,73"
"04.04.2011","84,36","84,17","84,48","83,86","0,36"
"01.04.2011","84,06","83,43","84,73","83,37","0,76"
"31.03.2011","83,43","83,14","83,45","82,57","0,35"
"30.03.2011","83,14","82,51","83,21","82,42","0,76"
"29.03.2011","82,51","81,72","82,54","81,55","0,96"
"28.03.2011","81,72","81,58","81,85","81,53","0,47"
"25.03.2011","81,34","81,02","81,49","80,88","0,39"
"24.03.2011","81,02","80,88","81,06","80,77","0,18"
"23.03.2011","80,88","81,05","81,07","80,71","-0,21"
"22.03.2011","81,05","81,23","81,23","80,85","-0,23"
"21.03.2011","81,23","81,01","81,32","80,82","0,77"
"18.03.2011","80,61","78,99","82,00","78,99","2,23"
"17.03.2011","78,85","77,66","79,76","77,16","0,90"
"16.03.2011","78,15","80,73","81,19","76,25","-3,37"
"15.03.2011","80,87","81,83","82,03","80,73","-1,17"
"14.03.2011","81,83","81,30","82,46","81,30","-0,03"
"11.03.2011","81,86","82,92","83,30","81,66","-1,28"
"10.03.2011","82,92","82,84","83,17","82,70","0,10"
"09.03.2011","82,84","82,82","82,93","82,58","0,03"
"08.03.2011","82,82","82,29","82,85","82,21","0,63"
"07.03.2011","82,29","82,36","82,39","81,96","-0,02"
"04.03.2011","82,31","82,38","83,05","82,22","-0,08"
"03.03.2011","82,38","81,84","82,52","81,73","0,65"
"02.03.2011","81,84","81,92","82,11","81,58","-0,09"
"01.03.2011","81,92","81,88","82,24","81,79","0,04"
"28.02.2011","81,88","81,64","81,98","81,62","0,25"
"25.02.2011","81,68","82,04","82,07","81,65","-0,44"
"24.02.2011","82,04","82,45","82,46","81,63","-0,49"
"23.02.2011","82,45","82,77","82,89","82,32","-0,39"
"22.02.2011","82,77","83,08","83,42","82,58","-0,38"
"21.02.2011","83,08","83,11","83,53","83,07","-0,13"
"18.02.2011","83,19","83,31","83,52","83,04","-0,15"
"17.02.2011","83,31","83,61","83,75","83,16","-0,36"
"16.02.2011","83,61","83,72","83,97","83,50","-0,13"
"15.02.2011","83,72","83,41","83,92","83,20","0,37"
"14.02.2011","83,41","83,44","83,49","83,10","-0,03"
"11.02.2011","83,43","83,35","83,67","83,24","0,10"
"10.02.2011","83,35","82,42","83,39","82,39","1,13"
"09.02.2011","82,42","82,30","82,67","82,21","0,14"
"08.02.2011","82,30","82,30","82,42","81,78","0,00"
"07.02.2011","82,30","82,24","82,47","82,17","0,15"
"04.02.2011","82,18","81,67","82,46","81,13","0,62"
"03.02.2011","81,67","81,50","82,06","81,41","0,21"
"02.02.2011","81,50","81,42","81,86","81,36","0,10"
"01.02.2011","81,42","82,10","82,15","81,32","-0,83"
"31.01.2011","82,10","82,10","82,26","81,91","-0,04"
"28.01.2011","82,14","82,89","82,91","81,99","-0,92"
"27.01.2011","82,89","82,17","83,20","82,02","0,88"
"26.01.2011","82,17","82,26","82,61","81,99","-0,12"
"25.01.2011","82,26","82,54","82,66","81,98","-0,33"
"24.01.2011","82,54","82,60","82,92","82,31","-0,04"
"21.01.2011","82,57","82,95","83,09","82,53","-0,45"
"20.01.2011","82,95","82,16","83,13","82,06","0,96"
"19.01.2011","82,16","82,62","82,69","81,85","-0,56"
"18.01.2011","82,62","82,68","82,82","82,33","-0,06"
"17.01.2011","82,68","82,90","83,01","82,36","-0,24"
"14.01.2011","82,88","82,77","83,06","82,41","0,13"
"13.01.2011","82,77","83,09","83,15","82,55","-0,38"
"12.01.2011","83,09","83,36","83,46","82,81","-0,33"
"11.01.2011","83,36","82,72","83,49","82,72","0,78"
"10.01.2011","82,72","83,06","83,28","82,67","-0,51"
"07.01.2011","83,14","83,31","83,69","82,86","-0,20"
"06.01.2011","83,31","83,19","83,39","82,88","0,15"
"05.01.2011","83,19","82,06","83,38","81,89","1,38"
"04.01.2011","82,06","81,67","82,28","81,61","0,47"
"03.01.2011","81,67","81,13","81,75","81,13","0,63"
"31.12.2010","81,16","81,50","81,54","80,95","-0,42"
"30.12.2010","81,50","81,63","81,86","81,29","-0,15"
"29.12.2010","81,63","82,37","82,37","81,61","-0,89"
"28.12.2010","82,37","82,76","82,77","81,82","-0,48"
"27.12.2010","82,76","82,95","82,98","82,65","-0,14"
"24.12.2010","82,88","83,03","83,16","82,87","-0,18"
"23.12.2010","83,03","83,57","83,58","82,86","-0,64"
"22.12.2010","83,57","83,81","83,85","83,42","-0,29"
"21.12.2010","83,81","83,79","83,91","83,50","0,02"
"20.12.2010","83,79","84,03","84,12","83,63","-0,23"
"17.12.2010","83,99","84,06","84,20","83,69","-0,08"
"16.12.2010","84,06","84,28","84,44","83,90","-0,26"
"15.12.2010","84,28","83,81","84,51","83,65","0,56"
"14.12.2010","83,81","83,45","83,83","82,84","0,43"
"13.12.2010","83,45","83,99","84,35","83,11","-0,60"
"10.12.2010","83,95","83,83","84,01","83,46","0,14"
"09.12.2010","83,83","84,11","84,11","83,52","-0,33"
"08.12.2010","84,11","83,49","84,30","83,48","0,75"
"07.12.2010","83,49","82,68","83,66","82,34","0,97"
"06.12.2010","82,68","82,80","82,99","82,57","0,16"
"03.12.2010","82,55","83,84","83,85","82,53","-1,54"
"02.12.2010","83,84","84,14","84,37","83,50","-0,36"
"01.12.2010","84,14","83,69","84,40","83,39","0,54"
"30.11.2010","83,69","84,28","84,28","83,43","-0,70"
"29.11.2010","84,28","84,18","84,40","83,84","0,24"
"26.11.2010","84,07","83,65","84,18","83,64","0,50"
"25.11.2010","83,65","83,53","83,70","83,40","0,15"
"24.11.2010","83,53","83,27","83,66","82,95","0,31"
"23.11.2010","83,27","83,31","83,85","82,79","-0,05"
"22.11.2010","83,31","83,48","83,56","83,23","-0,26"
"19.11.2010","83,53","83,54","83,64","83,14","-0,01"
"18.11.2010","83,54","83,14","83,78","83,10","0,49"
"17.11.2010","83,14","83,38","83,55","83,04","-0,29"
"16.11.2010","83,38","83,17","83,59","82,91","0,25"
"15.11.2010","83,17","82,49","83,26","82,40","0,81"
"12.11.2010","82,50","82,43","82,65","81,66","0,08"
"11.11.2010","82,43","82,23","82,60","82,04","0,25"
"10.11.2010","82,23","81,59","82,80","81,56","0,78"
"09.11.2010","81,59","81,11","81,97","80,54","0,59"
"08.11.2010","81,11","81,16","81,43","81,01","-0,20"
"05.11.2010","81,27","80,79","81,48","80,62","0,59"
"04.11.2010","80,79","81,07","81,22","80,59","-0,35"
"03.11.2010","81,07","80,68","81,57","80,61","0,49"
"02.11.2010","80,68","80,58","80,96","80,47","0,11"
"01.11.2010","80,58","80,36","81,14","80,33","0,25"
"29.10.2010","80,39","80,94","81,08","80,39","-0,68"
"28.10.2010","80,94","81,58","81,70","80,87","-0,79"
"27.10.2010","81,58","81,42","81,99","81,38","0,20"
"26.10.2010","81,42","80,81","81,65","80,62","0,74"
"25.10.2010","80,81","81,31","81,33","80,42","-0,67"
"22.10.2010","81,36","81,27","81,50","80,98","0,11"
"21.10.2010","81,27","81,11","81,82","80,92","0,20"
"20.10.2010","81,11","81,46","81,47","80,85","-0,43"
"19.10.2010","81,46","81,18","81,92","81,15","0,34"
"18.10.2010","81,18","81,32","81,41","81,13","-0,35"
"15.10.2010","81,47","81,59","81,62","80,89","-0,14"
"14.10.2010","81,59","81,72","81,73","80,89","-0,16"
"13.10.2010","81,72","81,80","82,00","81,71","-0,10"
"12.10.2010","81,80","82,32","82,32","81,67","-0,63"
"11.10.2010","82,32","81,83","82,34","81,83","0,50"
"08.10.2010","81,90","82,36","82,56","81,74","-0,56"
"07.10.2010","82,36","82,98","83,03","82,12","-0,74"
"06.10.2010","82,98","83,17","83,24","82,76","-0,23"
"05.10.2010","83,17","83,58","83,99","82,98","-0,50"
"04.10.2010","83,58","83,35","83,86","83,19","0,45"
"01.10.2010","83,21","83,51","83,56","83,16","-0,36"
"30.09.2010","83,51","83,77","83,80","83,17","-0,31"
"29.09.2010","83,77","83,94","84,09","83,50","-0,21"
"28.09.2010","83,94","84,27","84,34","83,70","-0,39"
"27.09.2010","84,27","84,33","84,37","84,12","0,07"
"24.09.2010","84,21","84,57","85,39","84,12","-0,42"
"23.09.2010","84,57","84,59","84,67","84,27","-0,03"
"22.09.2010","84,59","84,99","85,00","84,28","-0,47"
"21.09.2010","84,99","85,72","85,72","84,97","-0,85"
"20.09.2010","85,72","85,75","85,80","85,51","-0,16"
"17.09.2010","85,86","85,81","85,93","85,60","0,05"
"16.09.2010","85,81","85,61","85,93","85,23","0,24"
"15.09.2010","85,61","83,08","85,77","82,88","3,04"
"14.09.2010","83,08","83,61","83,71","82,93","-0,63"
"13.09.2010","83,61","84,25","84,29","83,51","-0,68"
"10.09.2010","84,18","83,92","84,38","83,75","0,32"
"09.09.2010","83,92","84,00","84,02","83,50","-0,10"
"08.09.2010","84,00","83,75","84,04","83,35","0,29"
"07.09.2010","83,75","84,17","84,26","83,52","-0,50"
"06.09.2010","84,17","84,46","84,49","84,05","-0,20"
"03.09.2010","84,34","84,37","85,22","84,17","-0,04"
"02.09.2010","84,37","84,51","84,56","84,00","-0,17"
"01.09.2010","84,51","84,13","84,67","83,68","0,46"
"31.08.2010","84,13","84,61","84,66","83,83","-0,56"
"30.08.2010","84,61","85,60","85,90","84,49","-0,77"
"27.08.2010","85,26","84,31","85,45","84,28","1,13"
"26.08.2010","84,31","84,79","84,89","84,28","-0,56"
"25.08.2010","84,79","84,19","84,83","84,06","0,71"
"24.08.2010","84,19","85,08","85,16","83,60","-1,06"
"23.08.2010","85,08","85,56","85,64","85,07","-0,60"
"20.08.2010","85,60","85,20","85,82","85,20","0,46"
"19.08.2010","85,20","85,46","85,92","84,90","-0,30"
"18.08.2010","85,46","85,62","85,62","85,19","-0,18"
"17.08.2010","85,62","85,18","85,68","85,18","0,51"
"16.08.2010","85,18","85,97","85,98","85,12","-1,20"
"13.08.2010","86,22","86,17","86,38","85,57","0,06"
"12.08.2010","86,17","85,13","86,18","84,93","1,22"
"11.08.2010","85,13","85,32","85,46","84,73","-0,22"
"10.08.2010","85,32","85,93","86,24","85,18","-0,72"
"09.08.2010","85,93","85,35","85,95","85,34","0,49"
"06.08.2010","85,51","85,81","86,18","85,03","-0,34"
"05.08.2010","85,81","86,33","86,45","85,71","-0,60"
"04.08.2010","86,33","85,88","86,40","85,33","0,52"
"03.08.2010","85,88","86,53","86,60","85,69","-0,75"
"02.08.2010","86,53","86,52","86,88","86,32","0,09"
"30.07.2010","86,46","86,76","86,82","86,02","-0,37"
"29.07.2010","86,78","87,34","87,53","86,54","-0,72"
"28.07.2010","87,41","87,88","88,13","87,24","-0,47"
"27.07.2010","87,82","86,91","87,98","86,84","1,05"
"26.07.2010","86,91","87,67","87,72","86,83","-0,63"
"23.07.2010","87,46","87,22","87,50","86,74","0,28"
"22.07.2010","87,22","86,85","87,23","86,35","0,43"
"21.07.2010","86,85","87,41","87,43","86,80","-0,64"
"20.07.2010","87,41","86,76","87,57","86,74","0,75"
"19.07.2010","86,76","86,53","87,22","86,53","0,21"
"16.07.2010","86,57","87,43","87,50","86,30","-0,98"
"15.07.2010","87,43","88,30","88,41","87,24","-0,99"
"14.07.2010","88,30","88,83","89,11","88,09","-0,60"
"13.07.2010","88,83","88,76","88,87","88,19","0,08"
"12.07.2010","88,76","89,08","89,12","88,39","0,16"
"09.07.2010","88,61","88,50","88,70","88,38","0,13"
"08.07.2010","88,50","87,82","88,64","87,80","0,77"
"07.07.2010","87,82","87,64","87,84","87,03","0,21"
"06.07.2010","87,64","87,53","87,97","87,36","0,13"
"05.07.2010","87,53","87,79","88,00","87,47","-0,28"
"02.07.2010","87,78","87,71","88,21","87,45","0,07"
"01.07.2010","87,71","88,51","88,53","86,99","-0,90"
"30.06.2010","88,51","88,63","88,76","88,36","-0,14"
"29.06.2010","88,63","89,39","89,42","88,30","-0,85"
"28.06.2010","89,39","89,30","89,46","89,07","0,15"
"25.06.2010","89,25","89,60","89,77","89,23","-0,38"
"24.06.2010","89,60","89,94","89,97","89,23","-0,38"
"23.06.2010","89,94","90,39","90,57","89,75","-0,50"
"22.06.2010","90,39","91,03","91,11","90,34","-0,70"
"21.06.2010","91,03","90,56","91,48","90,34","0,37"
"18.06.2010","90,69","90,89","90,96","90,46","-0,21"
"17.06.2010","90,89","91,32","91,43","90,52","-0,48"
"16.06.2010","91,32","91,53","91,82","91,10","-0,22"
"15.06.2010","91,53","91,63","91,69","91,08","-0,11"
"14.06.2010","91,63","91,67","92,12","91,42","-0,03"
